406.90662;0.0;290.0;0;100
492.12668;0.0;315.0;0;100
449.33997;0.0;295.0;0;100
431.28;0.0;293.0;0;100
406.62668;0.0;289.0;0;100
496.9867;0.0;337.0;0;100
462.99997;0.0;327.0;0;100
408.1533;0.0;291.0;0;100
452.08664;0.0;293.0;0;100
451.03995;0.0;329.0;0;100
409.62674;0.0;275.0;0;100
422.65335;0.0;307.0;0;100
422.22668;0.0;280.0;0;100
460.7868;0.0;313.0;0;100
436.24005;0.0;285.0;0;100
426.52008;0.0;293.0;0;100
453.32663;0.0;322.0;0;100
449.63327;0.0;310.0;0;100
397.96667;0.0;293.0;0;100
446.72003;0.0;307.0;0;100
403.26654;0.0;286.0;0;100
437.11334;0.0;281.0;0;100
428.22662;0.0;305.0;0;100
440.88654;0.0;287.0;0;100
470.7601;0.0;301.0;0;100
434.34668;0.0;307.0;0;100
441.6;0.0;289.0;0;100
463.72665;0.0;311.0;0;100
461.34674;0.0;295.0;0;100
430.2467;0.0;285.0;0;100
396.89337;0.0;296.0;0;100
378.11337;0.0;285.0;0;100
437.64005;0.0;307.0;0;100
457.2534;0.0;335.0;0;100
421.53995;0.0;300.0;0;100
409.34674;0.0;295.0;0;100
454.82004;0.0;328.0;0;100
423.06644;0.0;297.0;0;100
421.64667;0.0;297.0;0;100
436.62012;0.0;316.0;0;100
419.53998;0.0;282.0;0;100
420.57996;0.0;287.0;0;100
387.86667;0.0;301.0;0;100
459.28003;0.0;309.0;0;100
440.03336;0.0;304.0;0;100
443.45987;0.0;309.0;0;100
430.07333;0.0;288.0;0;100
430.39325;0.0;306.0;0;100
432.07343;0.0;307.0;0;100
428.70663;0.0;293.0;0;100
