135.92333333333335;0.0;290.0;0;100
142.10333333333335;0.0;315.0;0;100
151.10666666666665;0.0;295.0;0;100
145.96333333333334;0.0;293.0;0;100
121.06333333333332;0.0;289.0;0;100
147.98333333333335;0.0;337.0;0;100
148.63333333333333;0.0;327.0;0;100
128.9466666666667;0.0;291.0;0;100
146.91666666666669;0.0;293.0;0;100
141.20333333333335;0.0;329.0;0;100
128.37666666666667;0.0;275.0;0;100
138.60333333333335;0.0;307.0;0;100
139.13333333333335;0.0;280.0;0;100
136.4933333333333;0.0;313.0;0;100
126.76666666666668;0.0;285.0;0;100
120.76666666666668;0.0;293.0;0;100
139.62333333333336;0.0;322.0;0;100
139.9666666666667;0.0;310.0;0;100
137.22666666666666;0.0;293.0;0;100
141.45333333333332;0.0;307.0;0;100
134.32999999999998;0.0;286.0;0;100
140.61666666666662;0.0;281.0;0;100
128.61666666666667;0.0;305.0;0;100
134.38666666666663;0.0;287.0;0;100
144.82333333333335;0.0;301.0;0;100
152.23000000000002;0.0;307.0;0;100
140.31999999999996;0.0;289.0;0;100
148.92666666666662;0.0;311.0;0;100
139.44;0.0;295.0;0;100
131.25666666666666;0.0;285.0;0;100
130.15333333333333;0.0;296.0;0;100
125.24000000000001;0.0;285.0;0;100
139.77333333333328;0.0;307.0;0;100
132.61;0.0;335.0;0;100
129.12666666666667;0.0;300.0;0;100
133.32;0.0;295.0;0;100
143.67666666666668;0.0;328.0;0;100
133.50333333333333;0.0;297.0;0;100
132.4266666666667;0.0;297.0;0;100
138.20333333333332;0.0;316.0;0;100
140.9333333333333;0.0;282.0;0;100
134.37666666666664;0.0;287.0;0;100
122.0;0.0;301.0;0;100
135.31333333333336;0.0;309.0;0;100
145.57999999999998;0.0;304.0;0;100
135.15666666666667;0.0;309.0;0;100
133.83666666666667;0.0;288.0;0;100
131.96333333333334;0.0;306.0;0;100
137.84;0.0;307.0;0;100
145.00666666666666;0.0;293.0;0;100
